x_0 f(x)
#Randon - min: 0.5231747603063113, max: 1.659433377908222
2011.0 1.3490258140990807
2011.25 1.2307655253382095
2011.5 1.338972113390182
2011.75 1.052633550294916
2012.0 1.0428059001195664
2012.25 0.867021658820603
2012.5 0.7905174342765583
2012.75 0.6980905826283565
2013.0 0.8027579338422987
2013.25 1.1270729733172093
2013.5 1.2286777410986933
2013.75 1.180908718484211
2014.0 1.2272171352037782
2014.25 1.1626618408400697
2014.5 1.2170067777719138
2014.75 1.381241942937757
2015.0 1.4613111632263833
2015.25 1.0485744534310355
2015.5 0.9949575775887786
2015.75 1.0289835402500822
2016.0 1.1460563018716126
2016.25 1.133719112036784
2016.5 1.659433377908222
2016.75 1.4477845869733554
2017.0 1.4676559817083479
2017.25 1.339796323690022
2017.5 1.2976555068190283
2017.75 1.194719684329978
2018.0 1.0509277604315408
2018.25 0.7917806955692263
2018.5 1.0267839471423983
2018.75 1.389573376158987
2019.0 1.1052031691431328
2019.25 0.9872702177227818
2019.5 1.269482658214555
2019.75 1.278752014417162
2020.0 1.3204375078116897
2020.25 1.2290055025486308
2020.5 1.3109727067207642
2020.75 1.025476043015596
2021.0 0.8447216566711665
2021.25 0.8065127196107651
2021.5 0.6555414605333427
2021.75 0.5231747603063113
2022.0 0.5846932988878737
