x_0 f(x)
#Weg - min: 0.3510133476630462, max: 1.567407173523653
2011.0 1.316789792464732
2011.25 1.2371447444866255
2011.5 1.2281523372729848
2011.75 1.0960547514604568
2012.0 1.0648956032779262
2012.25 0.9934939603104455
2012.5 0.891146658906281
2012.75 0.8778850496700888
2013.0 0.8508628449587496
2013.25 1.1498366150566588
2013.5 1.0681544861305523
2013.75 1.0842351600406408
2014.0 1.308664152102676
2014.25 1.2954708833955528
2014.5 1.353470001895901
2014.75 1.21522445256695
2015.0 1.2402858482348191
2015.25 1.1432859492481202
2015.5 1.1389807942899604
2015.75 0.9328502797923134
2016.0 1.2689411562728015
2016.25 1.22353130476957
2016.5 1.2918314487650646
2016.75 1.567407173523653
2017.0 1.4529306724451065
2017.25 1.5416055994939022
2017.5 1.287037100499654
2017.75 1.192331616605892
2018.0 1.0570730528049908
2018.25 1.0796746320446726
2018.5 0.8594832758755747
2018.75 0.7057690401696621
2019.0 0.7012088190633142
2019.25 0.5952357287419192
2019.5 0.632330271460228
2019.75 0.7573438006940232
2020.0 0.75489983235438
2020.25 0.5855503409152188
2020.5 0.6079096368181501
2020.75 0.7305154160628229
2021.0 0.7624788253879093
2021.25 0.5967754091192744
2021.5 0.5159949613155012
2021.75 0.3905734154082883
2022.0 0.40579995872795316
2022.25 0.3510133476630462
