x_0 f(x)
#liquidez_seca.min - min: 0.742953876682121, max: 1.2284296183680243
2011.0 0.8977181345236483
2011.25 0.9983014107790884
2011.5 0.7767854257751492
2011.75 0.7806660270388138
2012.0 0.9226256319748549
2012.25 0.9242421082529411
2012.5 0.9069988511594691
2012.75 0.9745956753230619
2013.0 1.0128323188943285
2013.25 1.0580684316890578
2013.5 1.0726630173550096
2013.75 0.9644799241477704
2014.0 1.027619374109594
2014.25 1.114310276244983
2014.5 0.9411772676399093
2014.75 0.9371502630796005
2015.0 0.9217686714613361
2015.25 0.9311861770239598
2015.5 0.9253358685970361
2015.75 0.9887509057853104
2016.0 0.9291092059523794
2016.25 0.9820254865226612
2016.5 0.9825027519345081
2016.75 0.9037778528777728
2017.0 1.000426422775993
2017.25 0.9549790649622402
2017.5 0.9760617700838702
2017.75 0.9944523003213482
2018.0 1.0452554220786
2018.25 1.0093296688322233
2018.5 1.2284296183680243
2018.75 1.2211119926121585
2019.0 1.0938878352152435
2019.25 1.0718270452754801
2019.5 0.9251756768876044
2019.75 0.742953876682121
2020.0 1.1615235397898667
2020.25 1.1077493961042297
2020.5 1.004985128958295
2020.75 0.9553005967683854
2021.0 0.9801875554026814
2021.25 1.0035302335966096
2021.5 0.8772469846448466
2021.75 0.8799651585565905
2022.0 0.7890558129332186
