x_0 f(x)
#liquidez_seca.media - min: 1.2292851453340903, max: 2.224804292154355
2011.0 1.9327775451462386
2011.25 2.161209596549154
2011.5 2.047723622812175
2011.75 1.6040005506994286
2012.0 1.5113597284160776
2012.25 1.4374806903598856
2012.5 1.2292851453340903
2012.75 1.2580808273261899
2013.0 1.3030984578375486
2013.25 1.5077562626503798
2013.5 1.7042952120643167
2013.75 1.9172598055002068
2014.0 2.202891531626765
2014.25 2.1250609125039515
2014.5 2.224804292154355
2014.75 1.9907043306392096
2015.0 2.0578293422471874
2015.25 1.5704597466739785
2015.5 1.5813597617864525
2015.75 1.4598608663756552
2016.0 1.6151499055535155
2016.25 1.6791222745224252
2016.5 1.9245081090858207
2016.75 1.8032556495412235
2017.0 1.7304213133929502
2017.25 1.9113018703260862
2017.5 1.8178443024060598
2017.75 1.9238017356079162
2018.0 1.7244073824524726
2018.25 1.7222525654398653
2018.5 1.7111475461812047
2018.75 1.6936321601372264
2019.0 1.6569901367385547
2019.25 2.020299248086085
2019.5 1.999209498932496
2019.75 1.8166855135841538
2020.0 2.0247865734489037
2020.25 1.7959361201575135
2020.5 1.598165613637353
2020.75 1.4665639650454423
2021.0 1.5490903979662498
2021.25 1.4732397399435877
2021.5 1.4127897668289113
2021.75 1.3847597572074841
2022.0 1.2849265444072149
