x_0 f(x)
#liquidez_geral.quartil_1 - min: 0.41784122268670293, max: 1.2203083601725482
2010.0 0.41784122268670293
2010.25 0.4443931968390027
2010.5 0.5305071546565102
2010.75 0.555464194167431
2011.0 1.1159154991234663
2011.25 1.128270405132295
2011.5 1.1111370803105705
2011.75 1.1643233579737418
2012.0 1.0781736985910966
2012.25 1.0828852941422613
2012.5 1.0861937425541308
2012.75 1.092349349978778
2013.0 1.0404727111347345
2013.25 1.0420161582414615
2013.5 1.028936568091651
2013.75 1.034931865119661
2014.0 1.0302522082278713
2014.25 1.0669514940585647
2014.5 1.055384112349944
2014.75 1.0811318310396794
2015.0 1.0468024948196564
2015.25 1.0477462033820961
2015.5 1.0665124987734185
2015.75 1.038249803807045
2016.0 1.0322270142425976
2016.25 1.0529918900718387
2016.5 1.0948301696789307
2016.75 1.0936021911088907
2017.0 1.1017000016769938
2017.25 1.1323424143300915
2017.5 1.1981922335418478
2017.75 1.2203083601725482
2018.0 1.1818665423784696
2018.25 1.1793864935689853
2018.5 1.1568696541807562
2018.75 1.1396318908709793
2019.0 1.1320908393927227
2019.25 1.1233422844124838
2019.5 1.1160748959618183
2019.75 1.1295455967991468
2020.0 1.1482088004189528
2020.25 1.092847713910992
2020.5 1.071140241253779
2020.75 1.0333503262302544
2021.0 1.098505251887116
2021.25 1.1107368071294441
2021.5 1.115450939207617
2021.75 1.1150043577229
2022.0 1.0952610935779454
2022.25 1.1079394777809093
