x_0 f(x)
#None
2011.0 1.0482542923798237
2011.25 1.1297666562028192
2011.5 1.096205474039772
2011.75 1.1004810015517703
2012.0 1.0532729907329916
2012.25 1.1021774992246227
2012.5 1.0713236229577563
2012.75 1.0869543406441473
2013.0 1.0225780860333002
2013.25 1.0707325688953737
2013.5 1.028901381383608
2013.75 1.0148740446759659
2014.0 0.9963980579061865
2014.25 1.0366491436769605
2014.5 1.0161394158278496
2014.75 1.0288456985535435
2015.0 0.8321811962267824
2015.25 0.8311870761574296
2015.5 0.8394802386522112
2015.75 0.8297390082448497
2016.0 0.8852398071020264
2016.25 0.9165307732960576
2016.5 0.8756658207505589
2016.75 0.8854521747058866
2017.0 0.8548800919356894
2017.25 0.888560889064714
2017.5 0.8615545540157135
2017.75 0.8654853951530649
2018.0 0.8295497920985891
2018.25 0.8688103078764489
2018.5 0.8878732462245297
2018.75 0.8827057092810321
2019.0 0.8811570672605327
2019.25 0.714449354870333
2019.5 0.7205027474442227
2019.75 0.7221352234470865
2020.0 0.7293830822901868
2020.25 0.7146368028003287
2020.5 0.7792303003567482
2020.75 0.7792303003567482
2021.0 0.7864282128872795
2021.25 0.7847316633041309
2021.5 0.9640338814170727
2021.75 1.0163226877637535
2022.0 0.6114849778112734
