x_0 f(x)
#quartil_2 - min: 0.6115948922519184, max: 2.6952478310929586
2010.0 0.6115948922519184
2010.25 0.7433503860293531
2010.5 0.7813380232011542
2010.75 0.8347984181390966
2011.0 2.1799367870472586
2011.25 2.332693285859613
2011.5 2.1530350870807475
2011.75 1.833231209984668
2012.0 1.8528047040107307
2012.25 1.7449108166323957
2012.5 1.693223928004235
2012.75 1.787636893896848
2013.0 1.7546443690305427
2013.25 1.9154076519533103
2013.5 2.21919315819278
2013.75 2.3276041826207847
2014.0 2.630817291792709
2014.25 2.463895949915118
2014.5 2.4184194790105886
2014.75 2.3865433746114917
2015.0 2.395576936320082
2015.25 2.059748869395617
2015.5 2.0201043948516975
2015.75 2.003811328684918
2016.0 2.108416000365516
2016.25 2.2509297208986134
2016.5 2.6952478310929586
2016.75 2.4753548404788948
2017.0 2.2140672991007406
2017.25 2.342822473887503
2017.5 2.3692444309489864
2017.75 2.3942553548990384
2018.0 2.1756523911518015
2018.25 2.302454430994647
2018.5 2.2252184515914655
2018.75 2.3978170863102397
2019.0 2.095992174623806
2019.25 2.1145418396298936
2019.5 2.031798260881673
2019.75 2.14941074826782
2020.0 2.307851166292582
2020.25 2.2694280131509625
2020.5 2.309645393368967
2020.75 2.110343787280834
2021.0 1.8455491044199333
2021.25 2.030851072534029
2021.5 2.0472019210116152
2021.75 2.038111087022946
2022.0 1.9847095253045721
