x_0 f(x)
#Tupy - min: 0.36299221431936995, max: 1.2236435310342186
2010.0 0.39177082482368
2010.25 0.36299221431936995
2010.5 0.39480654037725355
2010.75 0.5495954530979279
2011.0 1.0370392736647394
2011.25 1.045660397993627
2011.5 1.0025030846093166
2011.75 1.0020563927283521
2012.0 1.0046449423527113
2012.25 1.0063335894049932
2012.5 0.6661299057207746
2012.75 0.6541453993654297
2013.0 0.654688284113549
2013.25 0.6794200975676509
2013.5 0.6955152273675428
2013.75 0.687764279065512
2014.0 0.8844071460951031
2014.25 0.9009867862451644
2014.5 0.9030862768607386
2014.75 0.9113301770277239
2015.0 0.9245568122216054
2015.25 0.932497070193361
2015.5 0.9601896032527241
2015.75 0.9274074775892289
2016.0 0.9503596891921456
2016.25 0.9885306596058736
2016.5 1.012415602516118
2016.75 1.0120745511950966
2017.0 1.028850316297274
2017.25 1.0694245132925164
2017.5 1.0585669952032217
2017.75 1.0896912737354436
2018.0 1.0833582450552497
2018.25 1.1130002395835603
2018.5 1.1048999946825886
2018.75 1.1294466861804526
2019.0 1.135097528499171
2019.25 1.1148046344198008
2019.5 1.1293040497330418
2019.75 1.1453344990931293
2020.0 1.195819369700717
2020.25 1.0863589111573189
2020.5 1.0822238685964642
2020.75 1.126782680513948
2021.0 1.1789409693496158
2021.25 1.1684618785887078
2021.5 1.2031424768133032
2021.75 1.2236435310342186
2022.0 1.105479248387891
