x_0 f(x)
#Romi - min: 0.9553005967683854, max: (3.018477984219903,)
2011.0 1.5844005251361155
2011.25 1.5018384419004192
2011.5 1.4296506760814574
2011.75 1.29908783610957
2012.0 1.2399361308887866
2012.25 1.0420992602969814
2012.5 1.0558006571550589
2012.75 1.107569713156754
2013.0 1.1578674176085797
2013.25 1.1310136435961187
2013.5 1.0835644737992245
2013.75 1.129330355187667
2014.0 1.2360717155386893
2014.25 1.1797513034068097
2014.5 0.9817163113261
2014.75 1.0822286832906551
2015.0 1.3156717009777819
2015.25 1.244624363700193
2015.5 1.18540133374797
2015.75 1.204120983473575
2016.0 1.7586988309999112
2016.25 1.6709688316182347
2016.5 1.6471029633683234
2016.75 1.4096474675129733
2017.0 1.2299777578389008
2017.25 3.018477984219903
2017.5 2.630822279300517
2017.75 2.347618806106406
2018.0 1.2869712811959249
2018.25 1.1369834830065548
2018.5 1.6410066925486848
2018.75 1.567577285931926
2019.0 1.0938878352152435
2019.25 1.0718270452754801
2019.5 0.9719574533175956
2019.75 1.0153798687750264
2020.0 1.8740901522091307
2020.25 1.8734322848698466
2020.5 1.8544572953380727
2020.75 0.9553005967683854
2021.0 1.2099860088854655
2021.25 1.138153846715635
2021.5 1.0824166106611015
2021.75 0.9636650043950115
2022.0 1.0892644835659973
