x_0 f(x)
#None
2011.0 1.114245160829821
2011.25 1.1946678233485692
2011.5 1.1382936123917922
2011.75 0.8968839609028265
2012.0 0.8491035646765147
2012.25 0.7531172807946216
2012.5 0.599877705864511
2012.75 0.5487900918385076
2013.0 0.5832737215796512
2013.25 0.7316430489867909
2013.5 0.775219838216892
2013.75 0.9380693492930927
2014.0 1.2179225901702764
2014.25 1.185753893336075
2014.5 1.2461542371898657
2014.75 1.1327384974042334
2015.0 1.2398221800528697
2015.25 0.8831752948169768
2015.5 0.870388149169417
2015.75 0.7821181907168782
2016.0 0.8858889929949885
2016.25 0.9014336303206185
2016.5 1.1129165641248713
2016.75 1.0438494240621845
2017.0 1.0421787605231154
2017.25 1.0696829221307262
2017.5 1.023480093389161
2017.75 1.0482206944130847
2018.0 0.9072882285251217
2018.25 0.8104049756514933
2018.5 0.7407003185455089
2018.75 0.7463257114743364
2019.0 0.7175848099508007
2019.25 0.6672711825065164
2019.5 0.664605446504368
2019.75 0.6860615584734258
2020.0 0.8234751148640054
2020.25 0.7095436299676192
2020.5 0.7833459081492364
2020.75 0.7330147971232818
2021.0 0.8032259988556105
2021.25 0.6911117731163595
2021.5 0.5830776250577062
2021.75 0.552332641877826
2022.0 0.5474277370149501
2022.25 0.6563404425713633
