x_0 f(x)
#None
2011.0 0.22582157646217166
2011.25 0.17927895553055787
2011.5 0.17948178140294702
2011.75 0.1392355865678151
2012.0 0.2296210981896622
2012.25 0.14989826518446236
2012.5 0.09164825244982171
2012.75 0.17174911218794217
2013.0 0.11310540559486228
2013.25 0.12878541378039327
2013.5 0.15609948840338694
2013.75 0.21311743165827118
2014.0 0.25952350987928013
2014.25 0.25986973517200923
2014.5 0.18523678184602274
2014.75 0.24832700489270967
2015.0 0.20690314479522093
2015.25 0.15525480651439297
2015.5 0.10629350204616615
2015.75 0.13928669058125848
2016.0 0.1504530345765026
2016.25 0.1518957842977325
2016.5 0.170073629536615
2016.75 0.193989972479306
2017.0 0.2432320659636801
2017.25 0.1905263483894597
2017.5 0.24830626169917275
2017.75 0.30666840736820083
2018.0 0.3433695417879325
2018.25 0.27524327512816316
2018.5 0.27666013541040213
2018.75 0.28930089121266955
2019.0 0.17381462100999884
2019.25 0.1662881716862988
2019.5 0.17175745925349248
2019.75 0.2029760508884072
2020.0 0.28748156197730546
2020.25 0.4887557900809339
2020.5 0.44710021856249915
2020.75 0.34499877278191526
2021.0 0.41462937359122004
2021.25 0.3935631051449416
2021.5 0.30705260551541563
2021.75 0.1975074628164626
2022.0 0.2592303115362991
2022.25 0.3510133476630462
