x_0 f(x)
#None
2010.0 0.6470591596397669
2010.25 0.7279993459337211
2010.5 0.7899291201809719
2010.75 0.8982964254907955
2011.0 1.5396885765046568
2011.25 1.5393843697199123
2011.5 1.5094443296803173
2011.75 1.5435300622435157
2012.0 1.4790214428878068
2012.25 1.4317321345280485
2012.5 1.3372619972854851
2012.75 1.3846311667333153
2013.0 1.3827988049625985
2013.25 1.3978105516853008
2013.5 1.4572306898730523
2013.75 1.44870430183221
2014.0 1.4966692286303391
2014.25 1.5116327795181617
2014.5 1.473241678459989
2014.75 1.46930763697777
2015.0 1.4466032849977475
2015.25 1.4274746245576113
2015.5 1.434438018331451
2015.75 1.4160434412489633
2016.0 1.4984345128956962
2016.25 1.4343847204053133
2016.5 1.5687891211720446
2016.75 1.540614945213239
2017.0 1.5366356245664574
2017.25 1.8138218773527903
2017.5 1.7230548853190124
2017.75 1.8068629621959351
2018.0 1.5988978797305224
2018.25 1.6042337038838261
2018.5 1.747074665177339
2018.75 1.7410164375659398
2019.0 1.613046496207665
2019.25 1.9026896244606797
2019.5 1.8819695959077938
2019.75 1.762498134773425
2020.0 1.98044971924661
2020.25 1.8275352363619248
2020.5 1.5520790961635262
2020.75 1.325132656699929
2021.0 1.3904865849360226
2021.25 1.321299140028737
2021.5 1.3639105854877522
2021.75 1.3590155262026247
2022.0 1.338062833085878
2022.25 1.2212531028144653
